,user_lifetime,user_no_outgoing_activity_in_days,user_account_balance_last,user_spendings,user_has_outgoing_calls,user_has_outgoing_sms,user_use_gprs,user_does_reload,reloads_inactive_days,reloads_count,reloads_sum,calls_outgoing_count,calls_outgoing_spendings,calls_outgoing_duration,calls_outgoing_spendings_max,calls_outgoing_duration_max,calls_outgoing_inactive_days,calls_outgoing_to_onnet_count,calls_outgoing_to_onnet_spendings,calls_outgoing_to_onnet_duration,calls_outgoing_to_offnet_count,calls_outgoing_to_offnet_spendings,calls_outgoing_to_offnet_duration,calls_outgoing_to_abroad_count,calls_outgoing_to_abroad_spendings,calls_outgoing_to_abroad_duration,sms_outgoing_count,sms_outgoing_spendings,sms_outgoing_spendings_max,sms_outgoing_inactive_days,sms_outgoing_to_onnet_count,sms_outgoing_to_onnet_spendings,sms_outgoing_to_offnet_count,sms_outgoing_to_offnet_spendings,sms_outgoing_to_abroad_count,sms_outgoing_to_abroad_spendings,sms_incoming_count,sms_incoming_spendings,sms_incoming_from_abroad_count,gprs_inactive_days,last_100_reloads_count,last_100_reloads_sum,last_100_calls_outgoing_duration,last_100_calls_outgoing_to_onnet_duration,last_100_calls_outgoing_to_offnet_duration,last_100_calls_outgoing_to_abroad_duration,last_100_sms_outgoing_count,last_100_sms_outgoing_to_onnet_count,last_100_sms_outgoing_to_offnet_count,last_100_sms_outgoing_to_abroad_count,last_100_gprs_usage
calls_outgoing_to_abroad_spendings,-0.04988310918423201,-0.028955403981761475,0.11477398126673796,0.2824461794947518,0.05448868829511857,0.08624426271778533,0.023416282044081246,0.09424217183752295,-0.08449543445098825,0.09883323009572437,0.21094029707367737,0.15386390011236478,0.3210220333396406,0.19702169229324584,0.31810814787746594,0.1742774917622335,-0.04344182850591329,0.6680165513816266,0.8165284401014319,0.7532027232342732,0.013869382779960379,0.02347824835387391,0.023680060287593403,0.43887757912531217,1.0,0.8195628207259562,0.04918792985666706,0.06869697753554048,0.05136465175307531,-0.07402395933777654,0.017149539036693154,-0.0029212263451292813,0.0012951554188559207,0.0017389750289604146,0.36771330306577826,0.3753062217447064,0.1120380920682151,0.009190140262074467,0.2650026944050638,-0.029475773110425606,0.12983005875275666,0.23634449133705804,0.17804822035682574,0.6064243279819833,0.0673823995434633,0.6577281151278208,0.04904983346112742,0.025280259685693814,0.014542295882117987,0.31399363211243275,0.054478789338870404
calls_outgoing_to_abroad_duration,-0.04939543364103977,-0.02866142388253809,0.08241342955964519,0.22933898392790225,0.05375509181658197,0.08671017319123238,0.01950470862158368,0.0900258225397098,-0.08247766042260407,0.0948878527288585,0.18040238377552437,0.1561194962231847,0.25752828580934695,0.21979358045246167,0.2111857789453712,0.1987035479616374,-0.04293337697349112,0.6610270320309365,0.6414113792110391,0.7072901338798289,0.012890837528500157,0.020784962462035254,0.019746616154521664,0.45563077364081656,0.8195628207259562,1.0,0.05839980463834059,0.06570270743350409,0.030261782863545993,-0.07403445291858038,0.013826867710834377,-0.005085568369915968,0.004350216348773796,0.004952492873904484,0.4199385404170272,0.35207699316164603,0.10655923408030926,0.008468857431839373,0.26577731055788484,-0.027261426751052895,0.12528653092785608,0.1976420395651511,0.1835155633398323,0.5895066100888258,0.05905982699636984,0.800570267995688,0.05807319216198404,0.025631311459627583,0.01869869735916844,0.3663879718116084,0.0386574252174287
sms_outgoing_count,-0.12999602102267147,-0.07638038618138372,0.02065691668379153,0.49476357270588156,0.13056487782160567,0.28260365971854445,0.13488185765542174,0.27245539423447945,-0.22793340834617576,0.4484361336942677,0.44308266611512304,0.2986653330798319,0.21667959675383097,0.24085455707832296,0.14846233061421701,0.1787295633570239,-0.10989179744549658,0.05355055617799691,0.03898603123903764,0.041714301194686755,0.2306781466496961,0.24600863749362076,0.2192896348243658,0.04413411579981087,0.04918792985666706,0.05839980463834059,1.0,0.6398918584662919,0.13037346603705602,-0.23107718498052243,0.2833454684747432,0.2227265380290424,0.8694200917715994,0.8508999158425855,0.21527038093486195,0.18547149667174376,0.2922179903445423,0.09730366709279357,0.048889577702107716,-0.13586303951358572,0.48032409477534077,0.43562641830362625,0.234807061172248,0.04228621532556018,0.21888547180545187,0.0566020990842561,0.8894187771171463,0.27650505554698696,0.778681165867344,0.2307475442803555,0.0675173713495624
sms_outgoing_spendings,-0.0960126300715349,-0.055779949016454396,0.02699360547964352,0.6202525803586507,0.09283601053493301,0.2069669793814598,0.08979197710229977,0.19435204987955956,-0.16456043638444892,0.37299851168889503,0.5536212824252595,0.19050084598486675,0.15357210026776075,0.13830335625504733,0.12807888641428275,0.10678028760481101,-0.07892722860194393,0.055298754439186984,0.04809042213001077,0.046133602526705314,0.11076403645822787,0.12599881996371912,0.10550422407809115,0.0480707405942245,0.06869697753554048,0.06570270743350409,0.6398918584662919,1.0,0.30156396119962525,-0.1691240469997491,0.17064675659287862,0.15578969303177637,0.6328916866642054,0.6497068602237899,0.2011056383158401,0.21981833063045536,0.2893648714449297,0.10915179276896085,0.04788542651739681,-0.08879903312470083,0.3956944830927322,0.516393977553493,0.13699679242659688,0.04381377623340704,0.11157834279970152,0.06110558877774375,0.5638431566016193,0.16295014990949544,0.559588044843673,0.19410765938059216,0.04380639806699547
sms_outgoing_spendings_max,-0.10167359425037495,-0.061200355266391525,0.031482002565055484,0.2250815331669988,0.09395353089287388,0.23142657253706822,0.06633453743478779,0.1462914404159018,-0.14245235047487287,0.16753494229540614,0.20759494063603567,0.09608712796386597,0.09536898794777832,0.07743993391501978,0.10682538550821243,0.07791568798008623,-0.08469581599217342,0.03617671223968657,0.03624545724442001,0.024327528619713944,0.06129752874308026,0.0681208369493558,0.05829340741222139,0.03387463100326259,0.05136465175307531,0.030261782863545993,0.13037346603705602,0.30156396119962525,1.0,-0.18744844841929847,0.04523448835400031,0.033546597461555756,0.09317558261823843,0.0941810676952259,0.06425099429456928,0.10566462661637956,0.16857779353649788,0.21064689430877004,0.04756283516791167,-0.07280962577929555,0.18358601084826418,0.2149728994087494,0.0845640827899571,0.025492581970548753,0.06891610477835743,0.02952165532497298,0.1317254381508819,0.048689045195428146,0.09678717888298134,0.060704355857385664,0.029731679087528443
sms_outgoing_inactive_days,0.5496130353743242,0.317506664028719,-0.15040675153336772,-0.24738887298505488,-0.4563599846059768,-0.8053682771731654,-0.11596575364841041,-0.26085148122521373,0.4179955049234049,-0.23126665799806453,-0.2342695530270259,-0.24515046234027393,-0.20856806991114488,-0.22105663252528235,-0.21819966747684622,-0.2703704252610744,0.4589778481804035,-0.08091572387946529,-0.05932298190061809,-0.06216909199998604,-0.2079410697098052,-0.21142895242910673,-0.1893572006008608,-0.07192345265577645,-0.07402395933777654,-0.07403445291858038,-0.23107718498052243,-0.1691240469997491,-0.18744844841929847,1.0,-0.11796768080596425,-0.11735064768259247,-0.19148934908903628,-0.19325495510228138,-0.10147986497264055,-0.09459128971105409,-0.3051301212653278,-0.0594130056339983,-0.13644361036417596,0.15872357584466826,-0.26769861935037775,-0.2712068786961779,-0.24360057102521754,-0.07898120640945094,-0.21367183312940363,-0.08789512373843734,-0.24913305708878458,-0.13638868327342132,-0.21465950616340368,-0.12432826618222811,-0.04127849449647249
sms_outgoing_to_onnet_count,-0.06683070238130183,-0.038962260893330984,0.04053510535201304,0.1501753390883131,0.06426290536203179,0.14427062372011426,0.07922741597726812,0.11111534175593903,-0.10617770202061973,0.14038823495649982,0.1388854561838693,0.11414128669437724,0.07557565059940072,0.09414467283955581,0.06424243497352333,0.08210163911484182,-0.05538740822040437,0.03990690363250206,0.01860311152484021,0.012655337452586525,0.10061039062050113,0.08675242527284743,0.09182735761148599,0.014965696797542458,0.017149539036693154,0.013826867710834377,0.2833454684747432,0.17064675659287862,0.04523448835400031,-0.11796768080596425,1.0,0.7884846026321155,0.14196082716251965,0.14389427853021547,0.050777612387806266,0.05432180414071021,0.10562646963723671,0.023230749098490745,0.01596510614338663,-0.08248107274539078,0.1496232824738072,0.1472104055119932,0.10328770789350195,0.022937244750191113,0.10455398924020992,0.023220989079973636,0.26302465266504793,0.8637340157253585,0.13166298530774032,0.07399407791627348,0.047090536568446924
sms_outgoing_to_onnet_spendings,-0.0656202099339276,-0.038686053032298884,0.009768184787990856,0.12226259153225763,0.06434527994345975,0.14359017223051626,0.05133136229777069,0.11491164695021815,-0.10183551101204921,0.14788461508195455,0.10358805887627538,0.09762543697272613,0.05564510823148393,0.08366945804163639,0.03470798116357664,0.06778999336399279,-0.0548289405260276,0.00011535603826109897,-0.0024827750915083924,-0.004724093261711177,0.11322938831391319,0.08451670749515722,0.09431971419454678,-0.0031699759616167908,-0.0029212263451292813,-0.005085568369915968,0.2227265380290424,0.15578969303177637,0.033546597461555756,-0.11735064768259247,0.7884846026321155,1.0,0.10139166308798496,0.10387231644416631,0.018803370642145552,0.018247975797788755,0.08177390565480179,0.013132246625393173,0.0039594173167844535,-0.059121304165594184,0.1180644383302862,0.09802222374287285,0.0709340704451417,-0.0020646109777923733,0.08028516682865702,-0.001082303666947548,0.2089511044314579,0.7258089120111513,0.09530343848423622,0.039423075375925834,0.011832481724398415
sms_outgoing_to_offnet_count,-0.10890103185243936,-0.06322960043827276,0.014978573559585567,0.42459706915346984,0.10598959718590442,0.23423533669976157,0.10139462205248584,0.21443336242028765,-0.18367152223713332,0.36461045927847074,0.37295671852835777,0.2144428397742853,0.13268072729248018,0.14546996600706522,0.09341987760264613,0.10731003743468365,-0.09033649011859146,0.00454510709673789,0.00382601411209652,0.004994123186141211,0.1555770877370535,0.17325759915362546,0.14302539017093802,0.004570569409097164,0.0012951554188559207,0.004350216348773796,0.8694200917715994,0.6328916866642054,0.09317558261823843,-0.19148934908903628,0.14196082716251965,0.10139166308798496,1.0,0.9734970828330263,0.07572315579715666,0.0648479313286532,0.205253382423992,0.06074597594645728,0.009274026793758501,-0.1000392505305286,0.34182641533066516,0.3595673861482969,0.14221653266045517,0.008369543560501864,0.1412132313207567,0.00790253819674626,0.7480523079686623,0.13683569069850732,0.8550213823262569,0.10877505653017876,0.0445871986401646
sms_outgoing_to_offnet_spendings,-0.10907066958986726,-0.063843646029883,0.01972574599707877,0.43226199867459575,0.10752704651936726,0.23634375507481745,0.10112847135871678,0.21626142511665739,-0.18652076478287863,0.36601557561541703,0.37965740892590283,0.21211495967667793,0.13242880905873244,0.14458040000943448,0.09393334680415691,0.10746238434251086,-0.09230473956166076,0.004928906004627997,0.00419862292915782,0.005389631405947054,0.1522391500710689,0.1729788235313872,0.1419477705353915,0.004273814593288099,0.0017389750289604146,0.004952492873904484,0.8508999158425855,0.6497068602237899,0.0941810676952259,-0.19325495510228138,0.14389427853021547,0.10387231644416631,0.9734970828330263,1.0,0.07736472688361655,0.06721918465212698,0.19699737052148594,0.06040061145565316,0.005195008879456611,-0.09912983953812783,0.34282226121363246,0.3662251547074583,0.14102178656750453,0.008704675091938435,0.1398292269945385,0.008481168061517497,0.7455151499857521,0.13752670795439506,0.8495841126844761,0.1109886304009715,0.043631070173936824
sms_outgoing_to_abroad_count,-0.05537772874325809,-0.03348113722451398,0.05375282755037382,0.18541999854149172,0.058675780612600155,0.1242440603135127,0.03481375819154833,0.10059730662347811,-0.09557949724464208,0.09584534489931053,0.15700145933736356,0.083724528459125,0.10855826425966932,0.08678430076234768,0.11008912295456634,0.09351797389522008,-0.04887119133720719,0.354712125309346,0.2880448472899998,0.31238754375746325,-0.00291921101447353,0.004022163369755656,0.003080456331460153,0.27268830579459363,0.36771330306577826,0.4199385404170272,0.21527038093486195,0.2011056383158401,0.06425099429456928,-0.10147986497264055,0.050777612387806266,0.018803370642145552,0.07572315579715666,0.07736472688361655,1.0,0.8534781805289392,0.11811706505739418,0.011311073813461156,0.2883455681613783,-0.03933728789140511,0.12876196972592338,0.16413695621171748,0.08859709614535163,0.25583619970479626,0.03561919271249183,0.33315087834940577,0.20577498683445042,0.0682148954829328,0.11360313065352998,0.7743109558365311,0.034888717546671125
sms_outgoing_to_abroad_spendings,-0.05101710855610942,-0.031163002187708327,0.07477330955959025,0.20280068216412134,0.05467141654876415,0.11582908452217228,0.031556036808240935,0.09532954467664354,-0.08950795107311285,0.08987424730911163,0.16549429023941284,0.07302518961719671,0.11658568414289605,0.07611352149734946,0.13110102308155833,0.08213090351566103,-0.04553116634057852,0.30568948911242705,0.2707650464333534,0.2571781790268187,-0.0033736876217636824,0.0033415414542990944,0.003402995847666051,0.23811930612647286,0.3753062217447064,0.35207699316164603,0.18547149667174376,0.21981833063045536,0.10566462661637956,-0.09459128971105409,0.05432180414071021,0.018247975797788755,0.0648479313286532,0.06721918465212698,0.8534781805289392,1.0,0.10279484488926774,0.008847464440280346,0.2510976255016231,-0.03635444384348808,0.12046150199060222,0.1774721745230947,0.08627188673706358,0.21870542785677588,0.03703211644428317,0.2960577818354632,0.17972007058538345,0.06425673889315928,0.0999635992346197,0.6527313049065027,0.04428475313884745
sms_incoming_count,-0.19396783440486592,-0.1269842321424375,0.027009892229299715,0.4411915342591369,0.2167325041785342,0.32770704036951503,0.17175107500072279,0.31536735662001764,-0.2802778877864336,0.49167085533897054,0.4266904121090562,0.4986245658579412,0.3673879419381433,0.3863492175538999,0.253679810135926,0.26514682752008323,-0.1870089028567968,0.12587561710136103,0.08726362028451735,0.09114816596887214,0.39418121779321363,0.33177697823457175,0.30358022970525145,0.12367281432244037,0.1120380920682151,0.10655923408030926,0.2922179903445423,0.2893648714449297,0.16857779353649788,-0.3051301212653278,0.10562646963723671,0.08177390565480179,0.205253382423992,0.19699737052148594,0.11811706505739418,0.10279484488926774,1.0,0.14768726753646164,0.3753209655717055,-0.17347773799297195,0.4872457249074403,0.3917230229383257,0.3575967028363549,0.08677370235066853,0.29138050438919066,0.09953073219858997,0.27410989680222264,0.11194289752384676,0.19846167464955033,0.10953508525877206,0.12298984140381126
sms_incoming_spendings,-0.03500555732175411,-0.020012647866628104,0.009970320724810555,0.09262689514746653,0.031981536408492495,0.07124135827371883,0.04212404855496581,0.07349002463505752,-0.059953959899235076,0.1276636883762073,0.1535812883473846,0.06089168662480039,0.04864790073962888,0.04135086147162248,0.04585269816715494,0.036764991462887565,-0.02755583093837533,0.010235699278610103,0.009465892544849402,0.010440400371995747,0.024517262579896764,0.03389558742322858,0.027002778046975113,0.010442805333306453,0.009190140262074467,0.008468857431839373,0.09730366709279357,0.10915179276896085,0.21064689430877004,-0.0594130056339983,0.023230749098490745,0.013132246625393173,0.06074597594645728,0.06040061145565316,0.011311073813461156,0.008847464440280346,0.14768726753646164,1.0,0.046824595021561076,-0.0437532344245179,0.13369343006430928,0.1489744486606924,0.05037183763727556,0.014603019117384238,0.03673528325428803,0.008985656719614567,0.09762787613608515,0.030435034821644003,0.06769881738696729,0.012390381165452543,0.022507595714269815
sms_incoming_from_abroad_count,-0.10283334700703774,-0.0536782191945915,0.0504406377271058,0.08660516267659839,0.08760638327311981,0.1379553354629577,0.024142902280876524,0.07090141099993962,-0.09652573497748046,0.05057778409359622,0.075815527631492,0.0783782838830112,0.07827921090317319,0.05362786396518472,0.09220044633838662,0.06867290420824612,-0.07867413594703332,0.2827735073659958,0.2168792399155915,0.22691023208193764,-0.0031156792957905597,-0.007387891060647547,-0.006871702370736888,0.2468075197525904,0.2650026944050638,0.26577731055788484,0.048889577702107716,0.04788542651739681,0.04756283516791167,-0.13644361036417596,0.01596510614338663,0.0039594173167844535,0.009274026793758501,0.005195008879456611,0.2883455681613783,0.2510976255016231,0.3753209655717055,0.046824595021561076,1.0,-0.027344811480873584,0.07389574839152033,0.09176223221442126,0.06475183200867249,0.19617395884276145,0.02269498133741288,0.2233925664319076,0.06217307961362765,0.04144660255455875,0.032700194558597476,0.23712684162432796,0.025238956831887992
gprs_inactive_days,0.10822616736630439,0.04773527018466139,-0.02974413747983061,-0.16503196369930206,-0.0839248365059619,-0.15236370153537968,-0.7545881216509388,-0.11510172995784601,0.12620323633220645,-0.14398563961624947,-0.13246436088738373,-0.11413430912655637,-0.09517436832441308,-0.09780312397289398,-0.08484999723444389,-0.09114619488799358,0.08623559014378195,-0.028527978577451343,-0.02103442524438687,-0.022482500848019674,-0.09020585057851527,-0.08244611467920371,-0.07734136003826667,-0.025146490801931654,-0.029475773110425606,-0.027261426751052895,-0.13586303951358572,-0.08879903312470083,-0.07280962577929555,0.15872357584466826,-0.08248107274539078,-0.059121304165594184,-0.1000392505305286,-0.09912983953812783,-0.03933728789140511,-0.03635444384348808,-0.17347773799297195,-0.0437532344245179,-0.027344811480873584,1.0,-0.1688437654809484,-0.1594815695405223,-0.1136742171739578,-0.02449395861085327,-0.09538124776899239,-0.02989789467131706,-0.147421456184382,-0.0914289697721459,-0.11304559414574532,-0.047316421901100136,-0.2424002669324446
last_100_reloads_count,-0.16641746780466837,-0.10956942986315506,0.06756899999441143,0.6645507714935392,0.17111547029202584,0.290734153627003,0.1511272180787256,0.40933182228905307,-0.3741346628594306,0.7689235936132657,0.643047907354526,0.5615214756763867,0.5917340538175196,0.574288907239522,0.36115869883119517,0.3667239514554249,-0.13896659227028588,0.12680257701583353,0.10169995157954073,0.10432577159016276,0.46934062079072164,0.5110777673237367,0.46601416925150047,0.10865748907417891,0.12983005875275666,0.12528653092785608,0.48032409477534077,0.3956944830927322,0.18358601084826418,-0.26769861935037775,0.1496232824738072,0.1180644383302862,0.34182641533066516,0.34282226121363246,0.12876196972592338,0.12046150199060222,0.4872457249074403,0.13369343006430928,0.07389574839152033,-0.1688437654809484,1.0,0.7516794672800426,0.6354503679256543,0.12744194373419568,0.5256161617096239,0.14752750295372327,0.5301369370725799,0.17447796920901426,0.38606953343496764,0.15520571597805283,0.1575472032447483
last_100_reloads_sum,-0.18842116266428457,-0.10669049109380487,0.2360581466517767,0.8164008264298344,0.18224800367358313,0.2868372726323095,0.14406928945705386,0.36583435736313513,-0.3610066184204337,0.5975443107395245,0.7825523977431893,0.5355009844152755,0.6995978016074552,0.6080083152550699,0.4716906127444807,0.4228604438243453,-0.15673408313044337,0.17015862794857117,0.15773348113933983,0.15847620281469976,0.4089195902690764,0.5231827336706222,0.4627528883535239,0.14282919382177137,0.23634449133705804,0.1976420395651511,0.43562641830362625,0.516393977553493,0.2149728994087494,-0.2712068786961779,0.1472104055119932,0.09802222374287285,0.3595673861482969,0.3662251547074583,0.16413695621171748,0.1774721745230947,0.3917230229383257,0.1489744486606924,0.09176223221442126,-0.1594815695405223,0.7516794672800426,1.0,0.7003959521462251,0.20080532483958025,0.556313070430466,0.24066358754791792,0.48210460275719447,0.16601226496001378,0.4064373825199593,0.200513426048235,0.16623213788985206
last_100_calls_outgoing_duration,-0.19608137751947038,-0.10528746317346985,0.10951615441422571,0.6339816591492933,0.19107494209313336,0.24632432111812227,0.0870780038814168,0.330664807446957,-0.302022739855764,0.546089988054364,0.5643663771085078,0.6540090731787706,0.7456363719914776,0.8778959940575239,0.4422851623595456,0.5826600916288955,-0.15823814804874223,0.1531869463302144,0.13264915355364787,0.140381929357144,0.5966828332206864,0.71086628722012,0.7786369241365303,0.12092598451796108,0.17804822035682574,0.1835155633398323,0.234807061172248,0.13699679242659688,0.0845640827899571,-0.24360057102521754,0.10328770789350195,0.0709340704451417,0.14221653266045517,0.14102178656750453,0.08859709614535163,0.08627188673706358,0.3575967028363549,0.05037183763727556,0.06475183200867249,-0.1136742171739578,0.6354503679256543,0.7003959521462251,1.0,0.18078488544893542,0.901674021592955,0.22484624477781082,0.2643153253156909,0.11898978610717065,0.1618109994319799,0.1081650451596322,0.07170305623315956
last_100_calls_outgoing_to_onnet_duration,-0.05636412427823481,-0.031423256681831255,0.10418656309714333,0.18436564319770748,0.056503827645763685,0.08176989885743585,0.02055584848692504,0.07951220688564929,-0.08787564628670773,0.07800799147863066,0.1487963164511606,0.12105919541025127,0.2140554621255413,0.16158097021042592,0.1832195286058548,0.14550209302088715,-0.047168488188033465,0.5990445997544326,0.6871207982622424,0.7568339185758544,0.029821752712576442,0.049329645450623905,0.0447995133793398,0.292646752716902,0.6064243279819833,0.5895066100888258,0.04228621532556018,0.04381377623340704,0.025492581970548753,-0.07898120640945094,0.022937244750191113,-0.0020646109777923733,0.008369543560501864,0.008704675091938435,0.25583619970479626,0.21870542785677588,0.08677370235066853,0.014603019117384238,0.19617395884276145,-0.02449395861085327,0.12744194373419568,0.20080532483958025,0.18078488544893542,1.0,0.07842330856491002,0.7242251302763475,0.047526995567828634,0.027631240457310097,0.015259548344902996,0.3195174431592296,0.038936856604053396
last_100_calls_outgoing_to_offnet_duration,-0.17252179634171444,-0.0921098125283654,0.07790107983998051,0.4999009708568641,0.16711216262298145,0.21854867565778677,0.0704788385608928,0.29485409933961615,-0.26693951359421303,0.45770634676554134,0.45001531579161946,0.5844085974231256,0.5893051237821916,0.7809158650617172,0.33168509245895755,0.5075059357270223,-0.13831164498784262,0.07571209070888757,0.06543295383092276,0.06515217387550565,0.6352543357310763,0.7626317283892603,0.8680411948070623,0.051491289143781364,0.0673823995434633,0.05905982699636984,0.21888547180545187,0.11157834279970152,0.06891610477835743,-0.21367183312940363,0.10455398924020992,0.08028516682865702,0.1412132313207567,0.1398292269945385,0.03561919271249183,0.03703211644428317,0.29138050438919066,0.03673528325428803,0.02269498133741288,-0.09538124776899239,0.5256161617096239,0.556313070430466,0.901674021592955,0.07842330856491002,1.0,0.06912662029445506,0.2470970457066638,0.12133138247817736,0.1609185659695347,0.04092702825410245,0.04219039189370275
last_100_calls_outgoing_to_abroad_duration,-0.06177877041927645,-0.0343995243832676,0.10631512208430809,0.21603559924402588,0.06194044382858582,0.09377099445741675,0.02349224730109415,0.0897169843475885,-0.09783948952537908,0.09441753220835522,0.1727243366828041,0.15280129528187644,0.23932341552844244,0.20427929781661988,0.19639668637117041,0.1856726457527573,-0.05162001497121176,0.519239752364766,0.48162895385235616,0.5320657866592354,0.025803828515050496,0.03590324549640671,0.03458681119514799,0.3786626328070315,0.6577281151278208,0.800570267995688,0.0566020990842561,0.06110558877774375,0.02952165532497298,-0.08789512373843734,0.023220989079973636,-0.001082303666947548,0.00790253819674626,0.008481168061517497,0.33315087834940577,0.2960577818354632,0.09953073219858997,0.008985656719614567,0.2233925664319076,-0.02989789467131706,0.14752750295372327,0.24066358754791792,0.22484624477781082,0.7242251302763475,0.06912662029445506,1.0,0.06412869516110542,0.0277001005146677,0.015687646223515383,0.4323219341918927,0.051796100216416216
last_100_sms_outgoing_count,-0.15356711040838844,-0.08208685604916462,0.020810420123846558,0.44689961078368384,0.13596684347097932,0.2845636161642298,0.12780120357359592,0.2595202463499678,-0.2443969408665532,0.4091975314938433,0.3991520093620026,0.28550764580369464,0.20229115963191682,0.22529138911611002,0.13674073076319454,0.16643422816409714,-0.11941454090266096,0.05345308581097547,0.037726592407618734,0.04075403161511152,0.2145483396916138,0.23096958868606546,0.20519488692677298,0.04847431934073357,0.04904983346112742,0.05807319216198404,0.8894187771171463,0.5638431566016193,0.1317254381508819,-0.24913305708878458,0.26302465266504793,0.2089511044314579,0.7480523079686623,0.7455151499857521,0.20577498683445042,0.17972007058538345,0.27410989680222264,0.09762787613608515,0.06217307961362765,-0.147421456184382,0.5301369370725799,0.48210460275719447,0.2643153253156909,0.047526995567828634,0.2470970457066638,0.06412869516110542,1.0,0.3061532876120142,0.8754743146293935,0.25349756679878316,0.08123924510066359
last_100_sms_outgoing_to_onnet_count,-0.08481640603699676,-0.04490390458715692,0.04042722659830741,0.14540405399713816,0.07244929362920938,0.157817476122417,0.07611220161712745,0.11666317543221916,-0.1225583781382567,0.14214511539693148,0.1297942353652832,0.1132332829625555,0.07506726625514397,0.09604429941576469,0.06452375664336404,0.08490362520046675,-0.06417290635549358,0.0410185602575142,0.024367226156119966,0.023707853936088433,0.09959320431198987,0.08623858793105744,0.0940682544309692,0.021541203958979505,0.025280259685693814,0.025631311459627583,0.27650505554698696,0.16295014990949544,0.048689045195428146,-0.13638868327342132,0.8637340157253585,0.7258089120111513,0.13683569069850732,0.13752670795439506,0.0682148954829328,0.06425673889315928,0.11194289752384676,0.030435034821644003,0.04144660255455875,-0.0914289697721459,0.17447796920901426,0.16601226496001378,0.11898978610717065,0.027631240457310097,0.12133138247817736,0.0277001005146677,0.3061532876120142,1.0,0.1523111134147804,0.08523652982014476,0.058608064689306176
last_100_sms_outgoing_to_offnet_count,-0.13561166173021735,-0.07064932943381103,0.01487292797236012,0.38204592431024187,0.11409166451719303,0.2426498438379798,0.09733042719406168,0.20897857950951948,-0.20470869326347135,0.33798722665423175,0.3383502430283665,0.20699679636056048,0.12292875685938055,0.134146866330038,0.0865756386654917,0.09839746963680349,-0.10246269754682344,0.01848961542087234,0.014818429403838903,0.01661022764173893,0.14250200914580832,0.15891097237638943,0.1303416336162538,0.018066629784161316,0.014542295882117987,0.01869869735916844,0.778681165867344,0.559588044843673,0.09678717888298134,-0.21465950616340368,0.13166298530774032,0.09530343848423622,0.8550213823262569,0.8495841126844761,0.11360313065352998,0.0999635992346197,0.19846167464955033,0.06769881738696729,0.032700194558597476,-0.11304559414574532,0.38606953343496764,0.4064373825199593,0.1618109994319799,0.015259548344902996,0.1609185659695347,0.015687646223515383,0.8754743146293935,0.1523111134147804,1.0,0.13581423191740014,0.05661184567799796
last_100_sms_outgoing_to_abroad_count,-0.07244465710669017,-0.04086676736961825,0.06860727032953241,0.18625294073367493,0.06732511238788395,0.14350001221111572,0.04328031957971515,0.1045104358360012,-0.11467996196825998,0.10296407910857676,0.15440477619717896,0.08920467795837096,0.11180755154785206,0.09223394833637279,0.1126931837274291,0.09983425029666709,-0.058809079183370166,0.29412328124813597,0.23055332266444337,0.25012141150701644,0.009111722949780353,0.019249844131465417,0.01596415336005508,0.23671902643880058,0.31399363211243275,0.3663879718116084,0.2307475442803555,0.19410765938059216,0.060704355857385664,-0.12432826618222811,0.07399407791627348,0.039423075375925834,0.10877505653017876,0.1109886304009715,0.7743109558365311,0.6527313049065027,0.10953508525877206,0.012390381165452543,0.23712684162432796,-0.047316421901100136,0.15520571597805283,0.200513426048235,0.1081650451596322,0.3195174431592296,0.04092702825410245,0.4323219341918927,0.25349756679878316,0.08523652982014476,0.13581423191740014,1.0,0.04995861251238814
last_100_gprs_usage,-0.025349304328917598,-0.014326722721894768,0.06633408387249777,0.17337586447035455,0.02137454479210938,0.04206739761299743,0.27528139805262497,0.056140637381991466,-0.04501194773598179,0.1154874382019017,0.09753174947501991,0.060512120906861575,0.0748915839285733,0.05400146343954619,0.07044520938179777,0.040675429081447466,-0.01849362210119494,0.03650330014004471,0.03033664406399545,0.03171782849980768,0.025829269973162882,0.026949582455649764,0.02519993072566513,0.03679616593526579,0.054478789338870404,0.0386574252174287,0.0675173713495624,0.04380639806699547,0.029731679087528443,-0.04127849449647249,0.047090536568446924,0.011832481724398415,0.0445871986401646,0.043631070173936824,0.034888717546671125,0.04428475313884745,0.12298984140381126,0.022507595714269815,0.025238956831887992,-0.2424002669324446,0.1575472032447483,0.16623213788985206,0.07170305623315956,0.038936856604053396,0.04219039189370275,0.051796100216416216,0.08123924510066359,0.058608064689306176,0.05661184567799796,0.04995861251238814,1.0
